,x,y,z,,,
2282,92495.26066,438203.0948,3.2,0,0,0
2283,92501.47782,438198.0602,35.2,0,0,0
2284,92501.47782,438198.0602,3.2,0,0,0
2285,92504.58641,438195.5429,25.6,0,0,0
2286,92504.58641,438195.5429,22.4,0,0,0
2287,92504.58641,438195.5429,16,0,0,0
2288,92504.58641,438195.5429,3.2,0,0,0
2289,92390.16011,438283.0565,3.2,0,0,0
2290,92396.37728,438278.0219,9.6,0,0,0
2291,92399.48586,438275.5046,3.2,0,0,0
2292,92402.59444,438272.9873,12.8,0,0,0
2293,92402.59444,438272.9873,6.4,0,0,0
2294,92402.59444,438272.9873,1.48E-11,0,0,0
2295,92405.70303,438270.4701,9.6,0,0,0
2296,92405.70303,438270.4701,6.4,0,0,0
2297,92483.41762,438207.538,51.2,0,0,0
2298,92486.52621,438205.0207,28.8,0,0,0
2299,92489.63479,438202.5035,41.6,0,0,0
2300,92489.63479,438202.5035,22.4,0,0,0
2301,92489.63479,438202.5035,3.2,0,0,0
2302,92492.74337,438199.9862,64,0,0,0
2303,92492.74337,438199.9862,57.6,0,0,0
2304,92492.74337,438199.9862,25.6,0,0,0
2305,92492.74337,438199.9862,16,0,0,0
2306,92492.74337,438199.9862,6.4,0,0,0
2307,92498.96054,438194.9516,35.2,0,0,0
2308,92498.96054,438194.9516,32,0,0,0
2309,92498.96054,438194.9516,22.4,0,0,0
2310,92502.06913,438192.4343,35.2,0,0,0
2311,92502.06913,438192.4343,28.8,0,0,0
2312,92502.06913,438192.4343,25.6,0,0,0
2313,92502.06913,438192.4343,22.4,0,0,0
2314,92502.06913,438192.4343,3.2,0,0,0
2315,92502.06913,438192.4343,-4.60E-12,0,0,0
2316,92390.75141,438277.4306,6.4,0,0,0
2317,92396.96858,438272.396,3.2,0,0,0
2318,92400.07716,438269.8788,16,0,0,0
2319,92400.07716,438269.8788,6.4,0,0,0
2320,92406.29433,438264.8442,9.6,0,0,0
2321,92409.40291,438262.3269,16,0,0,0
2322,92412.5115,438259.8096,19.2,0,0,0
2323,92412.5115,438259.8096,6.4,0,0,0
2324,92412.5115,438259.8096,3.46E-12,0,0,0
2325,92415.62008,438257.2924,16,0,0,0
2326,92421.83725,438252.2578,9.6,0,0,0
2327,92424.94583,438249.7405,16,0,0,0
2328,92424.94583,438249.7405,12.8,0,0,0
2329,92428.05442,438247.2232,38.4,0,0,0
2330,92428.05442,438247.2232,22.4,0,0,0
2331,92428.05442,438247.2232,9.6,0,0,0
2332,92431.163,438244.7059,28.8,0,0,0
2333,92431.163,438244.7059,6.4,0,0,0
2334,92434.27158,438242.1887,16,0,0,0
2335,92434.27158,438242.1887,12.8,0,0,0
2336,92437.38017,438239.6714,12.8,0,0,0
2337,92440.48875,438237.1541,41.6,0,0,0
2338,92440.48875,438237.1541,22.4,0,0,0
2339,92440.48875,438237.1541,9.6,0,0,0
2340,92443.59734,438234.6368,41.6,0,0,0
2341,92443.59734,438234.6368,12.8,0,0,0
2342,92446.70592,438232.1195,32,0,0,0
2343,92446.70592,438232.1195,19.2,0,0,0
2344,92449.8145,438229.6023,25.6,0,0,0
2345,92449.8145,438229.6023,6.4,0,0,0
2346,92452.92309,438227.085,19.2,0,0,0
2347,92452.92309,438227.085,16,0,0,0
2348,92456.03167,438224.5677,25.6,0,0,0
2349,92456.03167,438224.5677,12.8,0,0,0
2350,92459.14025,438222.0504,12.8,0,0,0
2351,92462.24884,438219.5331,12.8,0,0,0
2352,92468.46601,438214.4986,48,0,0,0
2353,92468.46601,438214.4986,41.6,0,0,0
2354,92468.46601,438214.4986,28.8,0,0,0
2355,92471.57459,438211.9813,9.6,0,0,0
2356,92477.79176,438206.9467,51.2,0,0,0
2357,92477.79176,438206.9467,28.8,0,0,0
2358,92480.90034,438204.4294,25.6,0,0,0
2359,92480.90034,438204.4294,22.4,0,0,0
2360,92480.90034,438204.4294,12.8,0,0,0
2361,92480.90034,438204.4294,9.6,0,0,0
2362,92484.00893,438201.9122,44.8,0,0,0
2363,92484.00893,438201.9122,19.2,0,0,0
2364,92487.11751,438199.3949,44.8,0,0,0
2365,92487.11751,438199.3949,41.6,0,0,0
2366,92487.11751,438199.3949,28.8,0,0,0
2367,92487.11751,438199.3949,19.2,0,0,0
2368,92487.11751,438199.3949,16,0,0,0
2369,92487.11751,438199.3949,-1.17E-12,0,0,0
2370,92490.22609,438196.8776,60.8,0,0,0
2371,92490.22609,438196.8776,44.8,0,0,0
2372,92490.22609,438196.8776,-3.94E-12,0,0,0
2373,92496.44326,438191.843,64,0,0,0
2374,92496.44326,438191.843,57.6,0,0,0
2375,92496.44326,438191.843,16,0,0,0
2376,92499.55184,438189.3258,22.4,0,0,0
2377,92499.55184,438189.3258,16,0,0,0
2378,92499.55184,438189.3258,6.4,0,0,0
2379,92385.12554,438276.8393,9.6,0,0,0
2380,92385.12554,438276.8393,6.4,0,0,0
2381,92385.12554,438276.8393,5.95E-12,0,0,0
2382,92388.23413,438274.322,2.75E-12,0,0,0
2383,92394.4513,438269.2875,9.6,0,0,0
2384,92394.4513,438269.2875,3.2,0,0,0
2385,92397.55988,438266.7702,12.8,0,0,0
2386,92400.66846,438264.2529,6.4,0,0,0
2387,92403.77705,438261.7356,3.2,0,0,0
2388,92406.88563,438259.2183,19.2,0,0,0
2389,92406.88563,438259.2183,9.6,0,0,0
2390,92406.88563,438259.2183,-2.03E-13,0,0,0
2391,92409.99422,438256.7011,19.2,0,0,0
2392,92413.1028,438254.1838,9.6,0,0,0
2393,92416.21138,438251.6665,16,0,0,0
2394,92425.53713,438244.1146,-2.34E-12,0,0,0
2395,92428.64572,438241.5974,19.2,0,0,0
2396,92428.64572,438241.5974,3.2,0,0,0
2397,92431.7543,438239.0801,32,0,0,0
2398,92434.86289,438236.5628,3.2,0,0,0
2399,92437.97147,438234.0455,28.8,0,0,0
2400,92437.97147,438234.0455,22.4,0,0,0
2401,92437.97147,438234.0455,6.4,0,0,0
2402,92437.97147,438234.0455,3.2,0,0,0
2403,92441.08005,438231.5282,28.8,0,0,0
2404,92444.18864,438229.011,3.2,0,0,0
2405,92447.29722,438226.4937,51.2,0,0,0
2406,92447.29722,438226.4937,19.2,0,0,0
2407,92447.29722,438226.4937,3.2,0,0,0
2408,92450.40581,438223.9764,51.2,0,0,0
2409,92450.40581,438223.9764,25.6,0,0,0
2410,92450.40581,438223.9764,19.2,0,0,0
2411,92453.51439,438221.4591,16,0,0,0
2412,92456.62297,438218.9418,44.8,0,0,0
2413,92456.62297,438218.9418,22.4,0,0,0
2414,92459.73156,438216.4245,28.8,0,0,0
2415,92462.84014,438213.9073,22.4,0,0,0
2416,92462.84014,438213.9073,19.2,0,0,0
2417,92465.94872,438211.39,19.2,0,0,0
2418,92469.05731,438208.8727,44.8,0,0,0
2419,92469.05731,438208.8727,32,0,0,0
2420,92475.27448,438203.8381,32,0,0,0
2421,92475.27448,438203.8381,16,0,0,0
2422,92478.38306,438201.3209,54.4,0,0,0
2423,92478.38306,438201.3209,48,0,0,0
2424,92478.38306,438201.3209,19.2,0,0,0
2425,92481.49164,438198.8036,22.4,0,0,0
2426,92484.60023,438196.2863,51.2,0,0,0
2427,92484.60023,438196.2863,48,0,0,0
2428,92487.70881,438193.769,57.6,0,0,0
2429,92487.70881,438193.769,51.2,0,0,0
2430,92487.70881,438193.769,35.2,0,0,0
2431,92487.70881,438193.769,28.8,0,0,0
2432,92487.70881,438193.769,12.8,0,0,0
2433,92490.8174,438191.2517,16,0,0,0
2434,92490.8174,438191.2517,6.4,0,0,0
2435,92493.92598,438188.7344,64,0,0,0
2436,92493.92598,438188.7344,32,0,0,0
2437,92493.92598,438188.7344,25.6,0,0,0
2438,92493.92598,438188.7344,19.2,0,0,0
2439,92493.92598,438188.7344,9.6,0,0,0
2440,92497.03456,438186.2172,28.8,0,0,0
2441,92497.03456,438186.2172,22.4,0,0,0
2442,92382.60826,438273.7307,9.6,0,0,0
2443,92385.71685,438271.2134,-9.06E-12,0,0,0
2444,92395.0426,438263.6616,12.8,0,0,0
2445,92395.0426,438263.6616,6.4,0,0,0
2446,92401.25977,438258.627,16,0,0,0
2447,92404.36835,438256.1097,19.2,0,0,0
2448,92404.36835,438256.1097,16,0,0,0
2449,92404.36835,438256.1097,12.8,0,0,0
2450,92404.36835,438256.1097,-1.23E-11,0,0,0
2451,92413.6941,438248.5579,22.4,0,0,0
2452,92413.6941,438248.5579,19.2,0,0,0
2453,92413.6941,438248.5579,12.8,0,0,0
2454,92416.80269,438246.0406,16,0,0,0
2455,92416.80269,438246.0406,9.6,0,0,0
2456,92416.80269,438246.0406,6.4,0,0,0
2457,92419.91127,438243.5233,1.44E-12,0,0,0
2458,92423.01985,438241.0061,16,0,0,0
2459,92426.12844,438238.4888,-4.52E-12,0,0,0
2460,92429.23702,438235.9715,38.4,0,0,0
2461,92429.23702,438235.9715,3.2,0,0,0
2462,92435.45419,438230.9369,41.6,0,0,0
2463,92435.45419,438230.9369,16,0,0,0
2464,92438.56277,438228.4197,19.2,0,0,0
2465,92441.67136,438225.9024,41.6,0,0,0
2466,92441.67136,438225.9024,25.6,0,0,0
2467,92441.67136,438225.9024,19.2,0,0,0
2468,92444.77994,438223.3851,32,0,0,0
2469,92444.77994,438223.3851,28.8,0,0,0
2470,92444.77994,438223.3851,9.6,0,0,0
2471,92444.77994,438223.3851,3.2,0,0,0
2472,92447.88852,438220.8678,12.8,0,0,0
2473,92447.88852,438220.8678,9.6,0,0,0
2474,92450.99711,438218.3505,44.8,0,0,0
2475,92450.99711,438218.3505,9.6,0,0,0
2476,92454.10569,438215.8332,38.4,0,0,0
2477,92454.10569,438215.8332,19.2,0,0,0
2478,92460.32286,438210.7987,38.4,0,0,0
2479,92463.43144,438208.2814,60.8,0,0,0
2480,92463.43144,438208.2814,19.2,0,0,0
2481,92466.54003,438205.7641,12.8,0,0,0
2482,92469.64861,438203.2468,12.8,0,0,0
2483,92472.75719,438200.7296,60.8,0,0,0
2484,92475.86578,438198.2123,28.8,0,0,0
2485,92475.86578,438198.2123,9.6,0,0,0
2486,92478.97436,438195.695,12.8,0,0,0
2487,92482.08295,438193.1777,57.6,0,0,0
2488,92482.08295,438193.1777,12.8,0,0,0
2489,92485.19153,438190.6604,60.8,0,0,0
2490,92485.19153,438190.6604,57.6,0,0,0
2491,92485.19153,438190.6604,6.4,0,0,0
2492,92488.30011,438188.1431,67.2,0,0,0
2493,92488.30011,438188.1431,64,0,0,0
2494,92488.30011,438188.1431,19.2,0,0,0
2495,92488.30011,438188.1431,9.6,0,0,0
2496,92491.4087,438185.6259,35.2,0,0,0
2497,92491.4087,438185.6259,19.2,0,0,0
2498,92491.4087,438185.6259,6.4,0,0,0
2499,92491.4087,438185.6259,3.2,0,0,0
2500,92380.09098,438270.6221,3.2,0,0,0
2501,92383.19957,438268.1049,9.6,0,0,0
2502,92383.19957,438268.1049,3.2,0,0,0
2503,92386.30815,438265.5876,3.2,0,0,0
2504,92389.41673,438263.0703,-2.68E-12,0,0,0
2505,92392.52532,438260.553,9.6,0,0,0
2506,92398.74248,438255.5184,16,0,0,0
2507,92398.74248,438255.5184,6.4,0,0,0
2508,92401.85107,438253.0012,6.4,0,0,0
2509,92411.17682,438245.4493,19.2,0,0,0
2510,92411.17682,438245.4493,6.4,0,0,0
2511,92411.17682,438245.4493,9.64E-12,0,0,0
2512,92414.2854,438242.932,12.8,0,0,0
2513,92414.2854,438242.932,-1.13E-11,0,0,0
2514,92417.39399,438240.4148,16,0,0,0
2515,92420.50257,438237.8975,-1.50E-12,0,0,0
2516,92423.61116,438235.3802,19.2,0,0,0
2517,92423.61116,438235.3802,7.39E-12,0,0,0
2518,92426.71974,438232.8629,9.6,0,0,0
2519,92426.71974,438232.8629,3.2,0,0,0
2520,92432.93691,438227.8283,28.8,0,0,0
2521,92432.93691,438227.8283,22.4,0,0,0
2522,92432.93691,438227.8283,12.8,0,0,0
2523,92436.04549,438225.3111,9.6,0,0,0
2524,92436.04549,438225.3111,3.2,0,0,0
2525,92439.15407,438222.7938,35.2,0,0,0
2526,92442.26266,438220.2765,19.2,0,0,0
2527,92442.26266,438220.2765,3.2,0,0,0
2528,92445.37124,438217.7592,32,0,0,0
2529,92448.47983,438215.2419,44.8,0,0,0
2530,92448.47983,438215.2419,22.4,0,0,0
2531,92451.58841,438212.7247,25.6,0,0,0
2532,92451.58841,438212.7247,19.2,0,0,0
2533,92454.69699,438210.2074,32,0,0,0
2534,92454.69699,438210.2074,12.8,0,0,0
2535,92457.80558,438207.6901,57.6,0,0,0
2536,92457.80558,438207.6901,54.4,0,0,0
2537,92457.80558,438207.6901,44.8,0,0,0
2538,92457.80558,438207.6901,41.6,0,0,0
2539,92457.80558,438207.6901,32,0,0,0
2540,92457.80558,438207.6901,16,0,0,0
2541,92460.91416,438205.1728,41.6,0,0,0
2542,92460.91416,438205.1728,19.2,0,0,0
2543,92464.02275,438202.6555,32,0,0,0
2544,92464.02275,438202.6555,22.4,0,0,0
2545,92464.02275,438202.6555,16,0,0,0
2546,92467.13133,438200.1383,19.2,0,0,0
2547,92470.23991,438197.621,60.8,0,0,0
2548,92470.23991,438197.621,51.2,0,0,0
2549,92470.23991,438197.621,35.2,0,0,0
2550,92470.23991,438197.621,32,0,0,0
2551,92470.23991,438197.621,9.6,0,0,0
2552,92473.3485,438195.1037,60.8,0,0,0
2553,92476.45708,438192.5864,16,0,0,0
2554,92479.56566,438190.0691,28.8,0,0,0
2555,92479.56566,438190.0691,25.6,0,0,0
2556,92479.56566,438190.0691,12.8,0,0,0
2557,92482.67425,438187.5518,9.6,0,0,0
2558,92482.67425,438187.5518,1.01E-12,0,0,0
2559,92485.78283,438185.0346,54.4,0,0,0
2560,92485.78283,438185.0346,32,0,0,0
2561,92488.89142,438182.5173,38.4,0,0,0
2562,92492,438180,32,0,0,0
2563,92492,438180,6.4,0,0,0
2564,92422.88477,438323.4681,12.8,0,0,0
2565,92422.88477,438323.4681,6.4,0,0,0
2566,92422.88477,438323.4681,-9.38E-13,0,0,0
2567,92425.99335,438320.9508,3.2,0,0,0
2568,92429.10194,438318.4335,6.4,0,0,0
2569,92429.10194,438318.4335,3.2,0,0,0
2570,92432.21052,438315.9162,-1.08E-12,0,0,0
2571,92435.3191,438313.3989,6.4,0,0,0
2572,92519.25087,438245.4323,6.4,0,0,0
2573,92522.35945,438242.9151,16,0,0,0
2574,92522.35945,438242.9151,12.8,0,0,0
2575,92525.46804,438240.3978,9.6,0,0,0
2576,92531.6852,438235.3632,3.2,0,0,0
2577,92420.36749,438320.3595,16,0,0,0
2578,92420.36749,438320.3595,6.4,0,0,0
2579,92435.91041,438307.7731,9.6,0,0,0
2580,92435.91041,438307.7731,6.4,0,0,0
2581,92513.625,438244.841,16,0,0,0
2582,92516.73359,438242.3237,12.8,0,0,0
2583,92516.73359,438242.3237,9.6,0,0,0
2584,92526.05934,438234.7719,16,0,0,0
2585,92526.05934,438234.7719,3.2,0,0,0
2586,92526.05934,438234.7719,2.24E-12,0,0,0
2587,92529.16792,438232.2546,22.4,0,0,0
2588,92529.16792,438232.2546,3.2,0,0,0
2589,92532.27651,438229.7373,16,0,0,0
2590,92532.27651,438229.7373,6.4,0,0,0
2591,92427.17596,438309.699,12.8,0,0,0
2592,92427.17596,438309.699,9.6,0,0,0
2593,92427.17596,438309.699,7.78E-12,0,0,0
2594,92430.28454,438307.1818,9.6,0,0,0
2595,92433.39312,438304.6645,-2.69E-12,0,0,0
2596,92511.10772,438241.7324,6.4,0,0,0
2597,92514.2163,438239.2152,16,0,0,0
2598,92514.2163,438239.2152,6.4,0,0,0
2599,92514.2163,438239.2152,3.2,0,0,0
2600,92517.32489,438236.6979,19.2,0,0,0
2601,92520.43347,438234.1806,19.2,0,0,0
2602,92523.54206,438231.6633,6.4,0,0,0
2603,92529.75922,438226.6288,22.4,0,0,0
2604,92529.75922,438226.6288,19.2,0,0,0
2605,92529.75922,438226.6288,3.2,0,0,0
2606,92421.55009,438309.1077,12.8,0,0,0
2607,92424.65867,438306.5905,16,0,0,0
2608,92427.76726,438304.0732,9.6,0,0,0
2609,92430.87584,438301.5559,16,0,0,0
2610,92508.59044,438238.6239,12.8,0,0,0
2611,92508.59044,438238.6239,3.2,0,0,0
2612,92511.69902,438236.1066,4.85E-14,0,0,0
2613,92514.80761,438233.5893,12.8,0,0,0
2614,92517.91619,438231.072,3.2,0,0,0
2615,92521.02477,438228.5547,12.8,0,0,0
2616,92521.02477,438228.5547,6.4,0,0,0
2617,92524.13336,438226.0375,22.4,0,0,0
2618,92524.13336,438226.0375,12.8,0,0,0
2619,92527.24194,438223.5202,19.2,0,0,0
2620,92527.24194,438223.5202,9.6,0,0,0
2621,92527.24194,438223.5202,6.4,0,0,0
2622,92412.81564,438311.0337,3.2,0,0,0
2623,92415.92423,438308.5164,6.02E-12,0,0,0
2624,92419.03281,438305.9992,16,0,0,0
2625,92425.24998,438300.9646,3.2,0,0,0
2626,92428.35856,438298.4473,9.6,0,0,0
2627,92509.18174,438232.998,12.8,0,0,0
2628,92512.29032,438230.4807,16,0,0,0
2629,92521.61608,438222.9289,6.4,0,0,0
2630,92521.61608,438222.9289,3.2,0,0,0
2631,92524.72466,438220.4116,6.4,0,0,0
2632,92524.72466,438220.4116,3.2,0,0,0
2633,92410.29836,438307.9251,9.6,0,0,0
2634,92410.29836,438307.9251,3.2,0,0,0
2635,92413.40694,438305.4079,12.8,0,0,0
2636,92416.51553,438302.8906,6.4,0,0,0
2637,92416.51553,438302.8906,2.09E-12,0,0,0
2638,92419.62411,438300.3733,16,0,0,0
2639,92422.7327,438297.856,3.2,0,0,0
2640,92503.55588,438232.4067,16,0,0,0
2641,92506.66446,438229.8894,19.2,0,0,0
2642,92509.77304,438227.3721,12.8,0,0,0
2643,92512.88163,438224.8549,25.6,0,0,0
2644,92519.09879,438219.8203,9.6,0,0,0
2645,92519.09879,438219.8203,-5.06E-13,0,0,0
2646,92522.20738,438217.303,22.4,0,0,0
2647,92407.78108,438304.8166,6.4,0,0,0
2648,92407.78108,438304.8166,-2.83E-12,0,0,0
2649,92410.88966,438302.2993,9.6,0,0,0
2650,92413.99825,438299.782,2.41E-12,0,0,0
2651,92417.10683,438297.2647,12.8,0,0,0
2652,92420.21541,438294.7474,16,0,0,0
2653,92420.21541,438294.7474,3.74E-12,0,0,0
2654,92423.324,438292.2302,12.8,0,0,0
2655,92423.324,438292.2302,9.6,0,0,0
2656,92504.14718,438226.7808,44.8,0,0,0
2657,92504.14718,438226.7808,12.8,0,0,0
2658,92504.14718,438226.7808,6.4,0,0,0
2659,92510.36435,438221.7463,12.8,0,0,0
2660,92510.36435,438221.7463,9.6,0,0,0
2661,92513.47293,438219.229,28.8,0,0,0
2662,92513.47293,438219.229,25.6,0,0,0
2663,92513.47293,438219.229,19.2,0,0,0
2664,92513.47293,438219.229,16,0,0,0
2665,92513.47293,438219.229,12.8,0,0,0
2666,92513.47293,438219.229,6.4,0,0,0
2667,92516.58151,438216.7117,25.6,0,0,0
2668,92519.6901,438214.1944,28.8,0,0,0
2669,92519.6901,438214.1944,25.6,0,0,0
2670,92519.6901,438214.1944,16,0,0,0
2671,92408.37238,438299.1907,9.6,0,0,0
2672,92411.48096,438296.6734,3.2,0,0,0
2673,92414.58955,438294.1561,12.8,0,0,0
2674,92414.58955,438294.1561,6.4,0,0,0
2675,92417.69813,438291.6388,16,0,0,0
2676,92417.69813,438291.6388,6.4,0,0,0
2677,92417.69813,438291.6388,3.2,0,0,0
2678,92498.52131,438226.1895,19.2,0,0,0
2679,92498.52131,438226.1895,12.8,0,0,0
2680,92498.52131,438226.1895,3.2,0,0,0
2681,92501.6299,438223.6722,51.2,0,0,0
2682,92501.6299,438223.6722,19.2,0,0,0
2683,92501.6299,438223.6722,16,0,0,0
2684,92504.73848,438221.155,12.8,0,0,0
2685,92504.73848,438221.155,3.2,0,0,0
2686,92507.84706,438218.6377,6.4,0,0,0
2687,92507.84706,438218.6377,-2.64E-12,0,0,0
2688,92510.95565,438216.1204,9.6,0,0,0
2689,92510.95565,438216.1204,6.4,0,0,0
2690,92510.95565,438216.1204,3.2,0,0,0
2691,92510.95565,438216.1204,-3.41E-12,0,0,0
2692,92514.06423,438213.6031,28.8,0,0,0
2693,92514.06423,438213.6031,4.12E-12,0,0,0
2694,92517.17282,438211.0858,22.4,0,0,0
2695,92517.17282,438211.0858,19.2,0,0,0
2696,92517.17282,438211.0858,9.6,0,0,0
2697,92402.74652,438298.5994,12.8,0,0,0
2698,92405.8551,438296.0821,9.6,0,0,0
2699,92408.96368,438293.5648,12.8,0,0,0
2700,92412.07227,438291.0475,-3.55E-12,0,0,0
2701,92415.18085,438288.5303,12.8,0,0,0
2702,92418.28943,438286.013,6.4,0,0,0
2703,92496.00403,438223.0809,19.2,0,0,0
2704,92496.00403,438223.0809,16,0,0,0
2705,92499.11261,438220.5637,44.8,0,0,0
2706,92499.11261,438220.5637,22.4,0,0,0
2707,92502.2212,438218.0464,16,0,0,0
2708,92502.2212,438218.0464,9.6,0,0,0
2709,92505.32978,438215.5291,25.6,0,0,0
2710,92508.43837,438213.0118,54.4,0,0,0
2711,92508.43837,438213.0118,51.2,0,0,0
2712,92508.43837,438213.0118,44.8,0,0,0
2713,92508.43837,438213.0118,3.2,0,0,0
2714,92511.54695,438210.4945,9.6,0,0,0
2715,92514.65553,438207.9773,19.2,0,0,0
2716,92514.65553,438207.9773,6.4,0,0,0
2717,92406.4464,438290.4562,12.8,0,0,0
2718,92409.55499,438287.939,9.6,0,0,0
2719,92409.55499,438287.939,6.4,0,0,0
2720,92409.55499,438287.939,-6.94E-12,0,0,0
2721,92499.70392,438214.9378,22.4,0,0,0
2722,92499.70392,438214.9378,19.2,0,0,0
2723,92502.8125,438212.4205,25.6,0,0,0
2724,92502.8125,438212.4205,9.6,0,0,0
2725,92502.8125,438212.4205,6.4,0,0,0
2726,92505.92108,438209.9032,25.6,0,0,0
2727,92509.02967,438207.386,54.4,0,0,0
2728,92509.02967,438207.386,44.8,0,0,0
2729,92509.02967,438207.386,28.8,0,0,0
2730,92509.02967,438207.386,-1.59E-12,0,0,0
2731,92512.13825,438204.8687,28.8,0,0,0
2732,92512.13825,438204.8687,25.6,0,0,0
2733,92512.13825,438204.8687,22.4,0,0,0
2734,92512.13825,438204.8687,19.2,0,0,0
2735,92397.71195,438292.3822,3.2,0,0,0
2736,92403.92912,438287.3477,12.8,0,0,0
2737,92403.92912,438287.3477,-5.98E-12,0,0,0
2738,92407.0377,438284.8304,16,0,0,0
2739,92413.25487,438279.7958,-1.79E-11,0,0,0
2740,92490.96947,438216.8638,38.4,0,0,0
2741,92490.96947,438216.8638,25.6,0,0,0
2742,92494.07805,438214.3465,44.8,0,0,0
2743,92494.07805,438214.3465,19.2,0,0,0
2744,92494.07805,438214.3465,16,0,0,0
2745,92497.18664,438211.8292,22.4,0,0,0
2746,92497.18664,438211.8292,3.2,0,0,0
2747,92500.29522,438209.3119,51.2,0,0,0
2748,92500.29522,438209.3119,12.8,0,0,0
2749,92503.4038,438206.7947,9.6,0,0,0
2750,92503.4038,438206.7947,6.4,0,0,0
2751,92506.51239,438204.2774,22.4,0,0,0
2752,92506.51239,438204.2774,12.8,0,0,0
2753,92506.51239,438204.2774,9.6,0,0,0
2754,92509.62097,438201.7601,3.2,0,0,0
2755,92395.19467,438289.2736,2.55E-12,0,0,0
2756,92401.41184,438284.2391,12.8,0,0,0
2757,92401.41184,438284.2391,9.6,0,0,0
2758,92401.41184,438284.2391,3.2,0,0,0
2759,92401.41184,438284.2391,-1.62E-11,0,0,0
2760,92404.52042,438281.7218,9.6,0,0,0
2761,92404.52042,438281.7218,-7.30E-12,0,0,0
2762,92488.45219,438213.7552,64,0,0,0
2763,92488.45219,438213.7552,28.8,0,0,0
2764,92488.45219,438213.7552,22.4,0,0,0
2765,92488.45219,438213.7552,1.82E-12,0,0,0
2766,92491.56077,438211.2379,48,0,0,0
2767,92491.56077,438211.2379,22.4,0,0,0
2768,92491.56077,438211.2379,16,0,0,0
2769,92494.66935,438208.7206,41.6,0,0,0
2770,92494.66935,438208.7206,6.4,0,0,0
2771,92497.77794,438206.2033,28.8,0,0,0
2772,92497.77794,438206.2033,19.2,0,0,0
2773,92500.88652,438203.6861,28.8,0,0,0
2774,92500.88652,438203.6861,12.8,0,0,0
2775,92500.88652,438203.6861,6.4,0,0,0
2776,92503.99511,438201.1688,44.8,0,0,0
2777,92503.99511,438201.1688,41.6,0,0,0
2778,92503.99511,438201.1688,16,0,0,0
2779,92507.10369,438198.6515,25.6,0,0,0
2780,92405.11172,438276.0959,3.2,0,0,0
2781,92485.9349,438210.6466,60.8,0,0,0
2782,92485.9349,438210.6466,28.8,0,0,0
2783,92485.9349,438210.6466,22.4,0,0,0
2784,92489.04349,438208.1293,3.2,0,0,0
2785,92489.04349,438208.1293,1.83E-12,0,0,0
2786,92492.15207,438205.612,57.6,0,0,0
2787,92492.15207,438205.612,51.2,0,0,0
2788,92492.15207,438205.612,9.6,0,0,0
2789,92495.26066,438203.0948,64,0,0,0
2790,92495.26066,438203.0948,54.4,0,0,0
2791,92495.26066,438203.0948,9.6,0,0,0
2792,92498.36924,438200.5775,67.2,0,0,0
2793,92501.47782,438198.0602,64,0,0,0
2794,92501.47782,438198.0602,54.4,0,0,0
2795,92501.47782,438198.0602,28.8,0,0,0
2796,92501.47782,438198.0602,19.2,0,0,0
2797,92501.47782,438198.0602,-7.61E-12,0,0,0
2798,92504.58641,438195.5429,51.2,0,0,0
2799,92390.16011,438283.0565,9.6,0,0,0
2800,92390.16011,438283.0565,-1.67E-12,0,0,0
2801,92396.37728,438278.0219,3.2,0,0,0
2802,92396.37728,438278.0219,9.26E-12,0,0,0
2803,92402.59444,438272.9873,3.2,0,0,0
2804,92405.70303,438270.4701,12.8,0,0,0
2805,92483.41762,438207.538,28.8,0,0,0
2806,92483.41762,438207.538,25.6,0,0,0
2807,92483.41762,438207.538,12.8,0,0,0
2808,92483.41762,438207.538,9.6,0,0,0
2809,92486.52621,438205.0207,54.4,0,0,0
2810,92486.52621,438205.0207,51.2,0,0,0
2811,92486.52621,438205.0207,6.4,0,0,0
2812,92489.63479,438202.5035,51.2,0,0,0
2813,92492.74337,438199.9862,41.6,0,0,0
2814,92492.74337,438199.9862,28.8,0,0,0
2815,92492.74337,438199.9862,9.6,0,0,0
2816,92495.85196,438197.4689,64,0,0,0
2817,92495.85196,438197.4689,9.6,0,0,0
2818,92495.85196,438197.4689,3.2,0,0,0
2819,92498.96054,438194.9516,6.4,0,0,0
2820,92387.64283,438279.9479,3.2,0,0,0
2821,92390.75141,438277.4306,3.2,0,0,0
2822,92396.96858,438272.396,6.4,0,0,0
2823,92403.18575,438267.3615,9.6,0,0,0
2824,92406.29433,438264.8442,12.8,0,0,0
2825,92412.5115,438259.8096,12.8,0,0,0
2826,92412.5115,438259.8096,9.6,0,0,0
2827,92415.62008,438257.2924,19.2,0,0,0
2828,92415.62008,438257.2924,12.8,0,0,0
2829,92415.62008,438257.2924,9.6,0,0,0
2830,92418.72866,438254.7751,9.6,0,0,0
2831,92418.72866,438254.7751,-4.94E-12,0,0,0
2832,92421.83725,438252.2578,22.4,0,0,0
2833,92421.83725,438252.2578,16,0,0,0
2834,92424.94583,438249.7405,9.6,0,0,0
2835,92428.05442,438247.2232,-3.64E-12,0,0,0
2836,92431.163,438244.7059,19.2,0,0,0
2837,92434.27158,438242.1887,38.4,0,0,0
2838,92434.27158,438242.1887,22.4,0,0,0
2839,92434.27158,438242.1887,6.4,0,0,0
2840,92437.38017,438239.6714,25.6,0,0,0
2841,92437.38017,438239.6714,9.6,0,0,0
2842,92437.38017,438239.6714,2.60E-13,0,0,0
